BUS_STOP_N,Name,Comment,BFC marker ID,coords.x1,coords.x2
76341,BLK 464,TAMPINES AVENUE 9,4570,103.9554,1.35975
76349,DUNMAN SEC SCH,TAMPINES AVENUE 9,4571,103.95552,1.36055
76351,BLK 484,TAMPINES AVENUE 9,4572,103.95305,1.36218
76359,BLK 493B,TAMPINES AVENUE 9,4573,103.95215,1.36204
76361,BLK 430,TAMPINES AVENUE 9,4574,103.95032,1.36003
76369,BLK 496F,TAMPINES AVENUE 9,4575,103.95022,1.36024
76371,BLK 459,TAMPINES STREET 42,6383,103.95409,1.3587
76389,BLK 442,TAMPINES STREET 43,4576,103.9524,1.35926
76391,BLK 418,TAMPINES STREET 41,4577,103.94766,1.3585
76399,BLK 417,TAMPINES STREET 41,4578,103.94722,1.35856
76401,BLK 230B,TAMPINES STREET 21,4579,103.95086,1.35501
76409,BLK 259,TAMPINES STREET 21,4580,103.95086,1.35494
76411,NGEE ANN SEC SCH,TAMPINES STREET 32,4581,103.95755,1.35387
76419,BLK 307A,TAMPINES STREET 32,4582,103.95645,1.35376
76421,OPP BLK 331,TAMPINES STREET 32,4583,103.95986,1.35394
76429,BLK 331,TAMPINES STREET 32,6704,103.9596,1.35373
76439,BLK 351,TAMPINES STREET 33,4584,103.96261,1.35288
76449,BLK 343,TAMPINES STREET 33,4585,103.96122,1.35226
76459,BLK 323,TAMPINES STREET 33,4586,103.95877,1.35215
76469,EAST SPRING SEC SCH,TAMPINES STREET 34,6703,103.95985,1.35628
76461,EDEN CONDO,TAMPINES STREET 34,6705,103.95982,1.35611
77008,PASIR RIS INT,PASIR RIS DRIVE 3,6500,103.9496275,1.373899167
77009,PASIR RIS INT,PASIR RIS DRIVE 3,6827,103.94963,1.373901667
77009,PASIR RIS INT,PASIR RIS DRIVE 3,6827,103.94963,1.373901667
77009,PASIR RIS INT,PASIR RIS DRIVE 3,6827,103.94963,1.373901667
77011,OPP BLK 515,PASIR RIS DRIVE 1,4592,103.94267,1.37377
77019,BLK 515,PASIR RIS DRIVE 1,4593,103.94351,1.37371
77021,OPP BLK 571,PASIR RIS DRIVE 1,4594,103.94557,1.37266
77029,BLK 571,PASIR RIS DRIVE 1,4595,103.94598,1.37275
77031,AFT PASIR RIS CTRL,PASIR RIS DRIVE 1,4596,103.94837,1.37117
77039,BEF PASIR RIS CTRL,PASIR RIS DRIVE 1,4597,103.94835,1.37159
77041,BLK 541,PASIR RIS DRIVE 1,4598,103.9513,1.36943
77049,PASIR RIS TOWN PK,PASIR RIS DRIVE 1,4599,103.9516,1.36947
77051,BLK 115,PASIR RIS DRIVE 1,4600,103.95508,1.36909
77059,BLK 425,PASIR RIS DRIVE 1,4601,103.9553625,1.369401389
77061,RIS GRANDEUR,ELIAS ROAD,4602,103.94039,1.37369
77069,OPP RIS GRANDEUR,ELIAS ROAD,4603,103.94079,1.37417
77071,BLK 633,ELIAS ROAD,4604,103.94134,1.37813
77079,ELIAS MALL,ELIAS ROAD,4605,103.94153,1.3784
77081,AFT PASIR RIS DR 3,ELIAS ROAD,6404,103.94269,1.38023
77089,BEF PASIR RIS DR 3,ELIAS ROAD,6405,103.94262,1.38012
77091,BEF PASIR RIS WAY,ELIAS ROAD,4606,103.94547,1.3804
77099,BEF PASIR RIS AVE,ELIAS ROAD,4607,103.94638,1.38042
77101,BEF PASIR RIS RD,ELIAS ROAD,4608,103.94828,1.38071
77109,AFT PASIR RIS RD,ELIAS ROAD,4609,103.94821,1.38053
77111,BEF PASIR RIS WAY,PASIR RIS ROAD,4610,103.9464,1.38226
77119,AFT PASIR RIS WAY,PASIR RIS ROAD,4611,103.94656,1.38219
77129,OPP UNIT 104,PASIR RIS ROAD,4612,103.94373,1.38395
77131,BLK 502,PASIR RIS STREET 52,4613,103.9466,1.3756
77139,BLK 582,PASIR RIS STREET 52,4614,103.94644,1.37514
77141,BLK 519,PASIR RIS STREET 52,4615,103.94544,1.37372
77161,BLK 741,PASIR RIS DRIVE 10,6873,103.93661,1.37746
77169,MERIDIAN JC,PASIR RIS DRIVE 10,6874,103.93632,1.37692
77171,OPP PASIR RIS TOWN PK,PASIR RIS CENTRAL,4616,103.95065,1.37277
77179,PASIR RIS TOWN PK,PASIR RIS CENTRAL,4617,103.95082,1.37256
77181,BLK 638,ELIAS ROAD,5280,103.94068,1.37606
77189,BLK 613,ELIAS ROAD,5281,103.9412,1.37559
77191,BLK 500A,PASIR RIS DRIVE 3,4618,103.946,1.3766
77199,OPP BLK 500A,PASIR RIS DRIVE 3,4619,103.94568,1.37702
77201,AFT BLK 601,PASIR RIS DRIVE 3,4620,103.94279,1.37867
77209,OPP BLK 601,PASIR RIS DRIVE 3,4621,103.94272,1.37899
77211,BLK 626,PASIR RIS DRIVE 3,4622,103.94097,1.38006
77219,OPP BLK 626,PASIR RIS DRIVE 3,4623,103.94063,1.38049
77221,BLK 651,PASIR RIS DRIVE 10,4624,103.93811,1.37962
77231,MERIDIAN JC,PASIR RIS DRIVE 1,4625,103.93845,1.3767
77239,BLK 643,PASIR RIS DRIVE 1,4626,103.93794,1.37742
77241,OPP BLK 640,PASIR RIS DRIVE 1,4627,103.94027,1.37532
77249,BLK 640,PASIR RIS DRIVE 1,4628,103.93986,1.376
77251,BLK 713,PASIR RIS DRIVE 3,4629,103.93867,1.38226
77259,OPP BLK 713,PASIR RIS DRIVE 3,4630,103.93855,1.38265
77261,BLK 717,PASIR RIS DRIVE 12,4631,103.93603,1.3829
77269,OPP BLK 717,PASIR RIS DRIVE 12,4632,103.93591,1.38296
77271,AFT PASIR RIS ST 72,PASIR RIS DRIVE 12,4633,103.93496,1.38061
77279,AFT PASIR RIS DR 1,PASIR RIS DRIVE 12,4634,103.93465,1.3808
77281,BLK 740,PASIR RIS DRIVE 1,4635,103.93619,1.37836
77289,BLK 738,PASIR RIS DRIVE 1,4636,103.93596,1.37889
77291,BLK 753,PASIR RIS STREET 71,4637,103.93481,1.37749
77301,BLK 778,PASIR RIS STREET 71,4639,103.9387,1.3743
77309,OPP BLK 778,PASIR RIS STREET 71,4640,103.93868,1.3744
77311,BET BLKS 771/772,PASIR RIS STREET 71,4641,103.937,1.37578
77319,OPP BLKS 771/772,PASIR RIS STREET 71,4642,103.93754,1.37555
77321,AFT PASIR RIS ST 53,PASIR RIS CENTRAL,4643,103.94832,1.37321
77329,BEF PASIR RIS ST 53,PASIR RIS CENTRAL,4644,103.94814,1.37323
77331,BLK 747A,PASIR RIS DRIVE 12,4645,103.93338,1.37833
77339,AFT TPE,PASIR RIS DRIVE 12,4646,103.93278,1.37802
77341,OPP BLK 569,PASIR RIS STREET 51,4647,103.9485,1.36974
77349,BLK 569,PASIR RIS STREET 51,4648,103.94873,1.37015
77351,BLK 562,PASIR RIS STREET 51,4649,103.95023,1.36785
77359,BLK 564,PASIR RIS STREET 51,4650,103.95002,1.36804
77361,BLK 555,PASIR RIS STREET 51,4651,103.95172,1.36797
77369,OPP BLK 555,PASIR RIS STREET 51,4652,103.9517264,1.368348611
78049,BLK 612,PASIR RIS DRIVE 1,6814,103.9418,1.37446
78051,BLK 197,PASIR RIS DRIVE 1,4653,103.9611797,1.366328056
78059,BLK 210,PASIR RIS DRIVE 1,4654,103.96113,1.36668
78061,BLK 104,PASIR RIS DRIVE 1,4655,103.95847,1.36824
78069,BLK 442,PASIR RIS DRIVE 1,4656,103.95819,1.36856
78071,BLK 446,PASIR RIS DRIVE 6,4657,103.95717,1.3703
78079,BLK 429,PASIR RIS DRIVE 6,4658,103.9569,1.36996
78081,BLK 467,PASIR RIS DRIVE 6,4659,103.95635,1.37369
78089,BLK 405,PASIR RIS DRIVE 6,4660,103.95608,1.37363
78091,OPP DOWNTOWN EAST,PASIR RIS CLOSE,4661,103.95611,1.37699
78099,AFT LOYANG GDNS,JALAN LOYANG BESAR,5359,103.95707,1.37762
78101,OPP DOWNTOWN EAST,PASIR RIS DRIVE 3,4662,103.95426,1.37504
78109,DOWNTOWN EAST,PASIR RIS DRIVE 3,4663,103.95387,1.37534
78111,BLK 479,PASIR RIS DRIVE 3,4664,103.95799,1.37546
78119,OPP BLK 479,PASIR RIS DRIVE 3,4665,103.95797,1.37568
78121,BET BLKS 232 / 233,PASIR RIS DRIVE 3,4666,103.96201,1.37489
78129,OPP BLKS 232/233,PASIR RIS DRIVE 3,4667,103.96212,1.37513
78131,PASIR RIS PR SCH,PASIR RIS DRIVE 3,4668,103.96372,1.3731
78139,OPP PASIR RIS PR SCH,PASIR RIS DRIVE 3,4669,103.96398,1.37319
78141,GREENVIEW SEC SCH,PASIR RIS DRIVE 3,4670,103.96361,1.37026
78149,OPP GREENVIEW SEC SCH,PASIR RIS DRIVE 3,4671,103.96413,1.36964
78151,BLK 230,PASIR RIS DRIVE 4,4672,103.96069,1.37232
78159,OPP BLK 230,PASIR RIS DRIVE 4,4673,103.96058,1.3725
78161,BLK 216,PASIR RIS DRIVE 4,4674,103.96041,1.36901
78169,OPP BLK 216,PASIR RIS DRIVE 4,4675,103.96032,1.36908
78171,BLK 108,PASIR RIS STREET 11,4676,103.95674,1.36786
78179,OPP BLOCK 108,PASIR RIS STREET 11,5835,103.95655,1.36784
78181,BEF BLK 187,PASIR RIS STREET 11,4677,103.95889,1.36485
78189,OPP BLOCK 187,PASIR RIS STREET 11,5834,103.95903,1.36461
78191,AFT BLK 182,PASIR RIS STREET 11,4678,103.96184,1.36485
78199,OPP BLK 182,PASIR RIS STREET 11,5833,103.96138,1.36425
78201,OPP BLK 242,PASIR RIS STREET 21,4679,103.96219,1.37126
78209,BLK 242,PASIR RIS STREET 21,4680,103.96214,1.3714
78211,BLK 204,PASIR RIS STREET 21,4681,103.96256,1.36784
78219,OPP BLK 204,PASIR RIS STREET 21,4682,103.96324,1.36716
78229,OS BLK 485,PASIR RIS DRIVE 4,5614,103.961,1.37405
78221,OS BLK 231A CP,PASIR RIS DRIVE 4,5666,103.96115,1.37429
78231,OPP BLK 482,PASIR RIS STREET 41,4683,103.95984,1.37353
78241,BET BLKS 453/454,PASIR RIS STREET 41,4684,103.95755,1.37214
78251,LIGHTHOUSE,JALAN LOYANG BESAR,1521,103.95954,1.37827
78259,OPP LIGHTHOUSE,JALAN LOYANG BESAR,5686,103.95936,1.37802
78261,UNIT 169,JALAN LOYANG BESAR,5425,103.96062,1.37867
78269,OPP COASTAL VIEW,JALAN LOYANG BESAR,5762,103.96115,1.37868
78271,CASA PASIR RIS,JALAN LOYANG BESAR,5426,103.96382,1.37923
78279,OPP LOYANG TOWNHOUSE,JALAN LOYANG BESAR,5803,103.96426,1.37924
80009,LOR 1 GEYLANG TER,LORONG 1 GEYLANG,6858,103.87188,1.31036
80009,LOR 1 GEYLANG TER,LORONG 1 GEYLANG,6858,103.87188,1.31036
80011,OPP SRI MANMATHA K TP,KALLANG ROAD,4689,103.86743,1.30973
80029,AFT KALLANG RD ERP GANTRY,KALLANG ROAD,4690,103.86753,1.30942
80031,KALLANG STN,SIMS AVENUE,4691,103.8715,1.31116
80039,OPP LOR 1 GEYLANG TER,GEYLANG ROAD,4692,103.87143,1.30993
80049,AFT SIMS WAY,GEYLANG ROAD,4693,103.87363,1.31078
80051,AFT LOR 1 GEYLANG,SIMS AVENUE,4694,103.87326,1.31251
80069,OPP MOHD SALLEH MQUE,GEYLANG ROAD,4695,103.87721,1.31222
80071,XI XIU FTY BLDG,SIMS AVENUE,4696,103.87646,1.31374
80089,BEF LOR 18 GEYLANG,GEYLANG ROAD,4697,103.8808,1.31275
80091,BEF LORONG 23 GEYLANG,SIMS AVENUE,4698,103.88095,1.3149
80101,OPP BLK 2C,LORONG 1 GEYLANG,4699,103.87157,1.31267
80109,BET BLKS 2B/2C,LORONG 1 GEYLANG,4700,103.8714,1.31325
80119,AFT GEYLANG RD,SIMS WAY,4701,103.876,1.30978
80111,BEF GEYLANG RD,SIMS WAY,4702,103.8756,1.30995
80141,OPP MOUNTBATTEN VOC SCH,MOUNTBATTEN ROAD,4704,103.87988,1.30712
80149,MOUNTBATTEN VOC SCH,MOUNTBATTEN ROAD,4705,103.87981,1.30745
80151,OPP SUNTEC CITY,NICOLL HIGHWAY,4706,103.85759,1.29595
80159,SUNTEC CITY,NICOLL HIGHWAY,4707,103.85793,1.29598
80161,THE CONCOURSE,NICOLL HIGHWAY,4708,103.86245,1.30019
80169,NICOLL HIGHWAY STN,NICOLL HIGHWAY,4709,103.86336,1.30071
80179,OPP CP F,STADIUM CRESCENT,6542,103.87718,1.30068
80171,CP F,STADIUM WALK,6543,103.87728,1.30086
80181,KALLANG SQUASH CTR,STADIUM BOULEVARD,4710,103.87986,1.30509
80189,OPP KALLANG SQUASH CTR,STADIUM BOULEVARD,4711,103.87998,1.30505
80191,OPP S'PORE INDOOR STADIUM,STADIUM WALK,4712,103.87537,1.30159
80199,S'PORE INDOOR STADIUM,STADIUM CRESCENT,4713,103.8751,1.30168
80211,OPP NATIONAL STADIUM,NICOLL HIGHWAY,4716,103.87548,1.30713
80219,NATL STADIUM,NICOLL HIGHWAY,4717,103.87526,1.30674
80229,BLK 45,SIMS DRIVE,4718,103.87806,1.31729
80231,BLK 59,SIMS DRIVE,4719,103.88011,1.31864
80239,OPP BLK 59,SIMS DRIVE,4720,103.88047,1.31852
80249,BLK 49 MKT/FC,SIMS PLACE,4721,103.87985,1.31704
80251,ASSN BLDG,GUILLEMARD ROAD,4722,103.87993,1.31009
80259,AFT CHEN LI PRESBY CH,GUILLEMARD ROAD,4723,103.87989,1.3099
80269,BEF SIMS AVE,LORONG 17 GEYLANG,5278,103.87811,1.31516
80279,BLK 2,MOUNTBATTEN ROAD,4724,103.88342,1.30515
80271,OPP BLK 2,,5698,103.88312,1.30511
80289,SIMS PL TER,SIMS PLACE,4725,103.87933,1.31608
80289,SIMS PL TER,SIMS PLACE,4725,103.87933,1.31608
80291,BLK 82,GEYLANG BAHRU,5589,103.87233,1.31948
80299,OPP BLK 82,GEYLANG BAHRU,5592,103.87201,1.31959
80301,BEF BLK 19,UPPER BOON KENG ROAD,5405,103.87349,1.31643
80309,AFT GEYLANG WEST CC,UPPER BOON KENG ROAD,5594,103.87302,1.31713
80311,BLK 3B,UPPER BOON KENG ROAD,5596,103.8726,1.31443
80319,GEYLANG WEST CC,UPPER BOON KENG ROAD,5598,103.87299,1.31463
81011,ALJUNIED STN,SIMS AVENUE,4727,103.88328,1.31528
81029,BEF LOR 26 GEYLANG,GEYLANG ROAD,4728,103.88484,1.31357
81031,BLK 134,SIMS AVENUE,4729,103.88568,1.31572
81049,AFT LOR 34 GEYLANG,GEYLANG ROAD,4730,103.88724,1.31414
81051,SIMS VILLE,SIMS AVENUE,4731,103.89034,1.31659
81069,OPP LOR 39 GEYLANG,GEYLANG ROAD,4732,103.89084,1.31475
81081,OPP ALJUNIED STN,ALJUNIED ROAD,4733,103.88168,1.31622
81089,ALJUNIED STN,ALJUNIED ROAD,4734,103.88197,1.31628
81091,BLK 60,ALJUNIED ROAD,4735,103.88173,1.31935
81099,BLK 102,ALJUNIED ROAD,4736,103.88191,1.3198
81101,CISCO CTR,PAYA LEBAR ROAD,4737,103.89152,1.32112
81109,OPP CISCO CTR,PAYA LEBAR ROAD,4738,103.89117,1.32093
81111,PAYA LEBAR STN,PAYA LEBAR ROAD,4739,103.89212,1.31861
81119,OPP PAYA LEBAR STN,PAYA LEBAR ROAD,4740,103.89169,1.31857
81129,BEF GEYLANG FIRE STN,PAYA LEBAR ROAD,4741,103.89216,1.31631
81131,OPP GRANDLINK SQ,GUILLEMARD ROAD,4742,103.89238,1.31443
81139,GRANDLINK SQ,GUILLEMARD ROAD,4743,103.89194,1.31444
81141,VERSAILLES CONDO,GUILLEMARD ROAD,4744,103.89036,1.31201
81149,THE SUNNY SPRING CONDO,GUILLEMARD ROAD,4745,103.88957,1.31205
81151,KONG HWA SCH,GUILLEMARD ROAD,4746,103.88785,1.31153
81159,OPP KONG HWA SCH,GUILLEMARD ROAD,4747,103.88733,1.31158
81161,BLK 56,GUILLEMARD ROAD,4748,103.88312,1.31055
81169,OPP BLK 56,GUILLEMARD ROAD,4749,103.88313,1.31078
81171,BLK 39,OLD AIRPORT ROAD,4750,103.88507,1.30751
81179,BLK 22,OLD AIRPORT ROAD,4751,103.885,1.30744
81181,BLK 99,OLD AIRPORT ROAD,4752,103.88821,1.30839
81189,BLK 62,OLD AIRPORT ROAD,4753,103.88841,1.30827
81191,OPP NORTHLIGHT SCH,DUNMAN ROAD,4754,103.8918,1.30913
81199,NORTHLIGHT SCH,DUNMAN ROAD,4755,103.89058,1.30865
81201,OPP GEYLANG METH SEC SCH,GEYLANG EAST CENTRAL,4756,103.88302,1.31868
81209,GEYLANG METH PR SCH,GEYLANG EAST CENTRAL,4757,103.88429,1.31847
81211,GEYLANG POLYCLINIC,GEYLANG EAST CENTRAL,4758,103.88671,1.31904
81219,OPP GEYLANG POLYCLINIC,GEYLANG EAST CENTRAL,4759,103.88665,1.31883
81221,FOLEC TECH CTR,GEYLANG EAST CENTRAL,4760,103.89019,1.31971
81229,OPP FOLEC TECH CTR,GEYLANG EAST CENTRAL,4761,103.89015,1.3195
81231,OPP SCN CTR,ALJUNIED ROAD,4762,103.8819,1.31389
82009,EUNOS INT,EUNOS ROAD 2,6831,103.90166,1.31948
82009,EUNOS INT,EUNOS ROAD 2,6831,103.90166,1.31948
82011,AFT TG KATONG CPLX,SIMS AVENUE,4765,103.89481,1.3174
82029,BLK 14 MKT / FC,GEYLANG ROAD,4766,103.89564,1.31571
82032,BLK 416,SIMS AVENUE,4767,103.8972,1.31776
82033,BLK 414,SIMS AVENUE,4768,103.89839,1.31781
82049,JOO CHIAT CPLX,,4769,103.89896,1.31646
82051,TG KATONG RD STH P/G,TANJONG KATONG RD STH,5655,103.8974,1.3008
82059,ONE AMBER,TANJONG KATONG RD STH,5669,103.89745,1.30124
82061,EUNOS STN,SIMS AVENUE,4770,103.90226,1.31877
82069,AFT GE LIFE CTR,CHANGI ROAD,4771,103.90295,1.31715
82071,OPP TG KATONG GIRLS' SCH,TANJONG KATONG ROAD,4772,103.89544,1.30728
82079,TG KATONG GIRLS' SCH,TANJONG KATONG ROAD,4773,103.89516,1.308
82081,AFT DUNMAN RD,TANJONG KATONG ROAD,4774,103.89415,1.31054
82089,SHELL KIOSK,TANJONG KATONG ROAD,6618,103.89424,1.31089
82091,AFT QUEEN OF PEACE CH,TANJONG KATONG ROAD,4775,103.89414,1.31266
82099,CDAC BLDG,TANJONG KATONG ROAD,4776,103.89424,1.31289
82109,CITY PLAZA,GEYLANG ROAD,4777,103.89331,1.3152
82111,OPP TG KATONG CPLX,TANJONG KATONG ROAD,4778,103.89383,1.31617
82119,TG KATONG CPLX,TANJONG KATONG ROAD,4779,103.89402,1.31615
82121,DUNMAN VIEW,DUNMAN ROAD,4780,103.89657,1.30966
82129,TG KATONG SEC SCH,DUNMAN ROAD,4781,103.92672,1.30944
82131,OPP MARANATHA HALL,DUNMAN ROAD,4782,103.90035,1.30955
82139,MARANATHA HALL,DUNMAN ROAD,4783,103.89937,1.30939
82141,AFT KOON SENG RD,TEMBELING ROAD,4784,103.90248,1.31084
82149,BEF KOON SENG RD,JOO CHIAT ROAD,4785,103.90136,1.31102
82151,BEF JOO CHIAT PL,TEMBELING ROAD,4786,103.90091,1.31311
82159,AFT TEMBELING RD,JOO CHIAT PLACE,4787,103.9005,1.31327
82171,BEF MANGIS RD,JOO CHIAT PLACE,4788,103.90307,1.31383
82179,JOO CHIAT CT,JOO CHIAT PLACE,4789,103.90386,1.31383
82181,FLORA EAST,JOO CHIAT PLACE,4790,103.90585,1.31426
82221,BLK 3A,JALAN TURI,4791,103.89895,1.3176
82229,KAMPONG UBI CC,JALAN UBI,6264,103.90047,1.3175
82231,OPP CITY PLAZA,GUILLEMARD ROAD,4792,103.89368,1.3142
83011,CASA SARINA,SIMS AVENUE EAST,4793,103.90713,1.31961
83029,BEF JAMIYAH HOME,CHANGI ROAD,4795,103.90648,1.31781
83031,OPP HONG SAN SI TP,SIMS AVENUE EAST,4794,103.91003,1.32017
83049,BEF LOR 110 CHANGI,CHANGI ROAD,4796,103.91013,1.31846
83059,MJD KASSIM,CHANGI ROAD,4797,103.91207,1.31894
83062,KEMBANGAN STN,SIMS AVENUE EAST,4798,103.91344,1.32083
83063,THE BUDDHIST UNION,SIMS AVENUE EAST,4799,103.91485,1.32118
83079,BEF SIGLAP PLAIN,CHANGI ROAD,4800,103.91505,1.31977
83081,OPP PERPETUAL SUCCOUR CH,SIMS AVENUE EAST,4801,103.91747,1.32132
83099,AFT PERPETUAL SUCCOUR CH,CHANGI ROAD,4802,103.91803,1.32081
83101,EUNOS STN,JALAN EUNOS,4803,103.9049,1.32067
83109,OPP EUNOS STN,JALAN EUNOS,4804,103.90532,1.32131
83111,BLK 17,JALAN EUNOS,4805,103.90527,1.32348
83119,OPP BLK 16,JALAN EUNOS,4806,103.90557,1.32305
83121,BEF LOR K TELOK KURAU,TELOK KURAU ROAD,4807,103.91065,1.31267
83129,AFT JI XIANG CT,TELOK KURAU ROAD,4808,103.91061,1.31299
83131,AFT LOR H TELOK KURAU,TELOK KURAU ROAD,4809,103.90908,1.31631
83139,AFT JOO CHIAT PL,TELOK KURAU ROAD,4810,103.90998,1.31451
83141,TELOK KURAU SEC SCH,TELOK KURAU ROAD,4811,103.9085,1.31765
83149,TELOK KURAU CT,TELOK KURAU ROAD,4812,103.9087,1.31737
83151,EAST SHORE HOSP,JOO CHIAT PLACE,4813,103.90912,1.31488
83159,OPP EAST SHORE HOSP,JOO CHIAT PLACE,4814,103.9094,1.31483
83169,BEF STILL RD,JOO CHIAT PLACE,4815,103.90687,1.31428
83171,BEF ROSEBURN AVE,FRANKEL AVENUE,4816,103.91901,1.31474
83179,AFT SIGLAP DR,FRANKEL AVENUE,4817,103.91922,1.31458
83181,AFT BETHESDA FRANKEL CH,FRANKEL AVENUE,4818,103.91756,1.31669
83189,BEF BETHESDA FRANKEL CH,FRANKEL AVENUE,4819,103.91749,1.31684
83191,BEF FRANKEL DR,FRANKEL AVENUE,4820,103.91602,1.31732
83199,AFT FRANKEL DR,FRANKEL AVENUE,4821,103.91628,1.31734
83201,BEF FRANKEL TERR,FRANKEL AVENUE,4822,103.91451,1.3186
83209,AFT FRANKEL TERR,FRANKEL AVENUE,4823,103.9146,1.3187
83219,BEF FRANKEL AVE,SIGLAP DRIVE,4824,103.91909,1.31592
83229,BEF CARLTON AVE,SIGLAP DRIVE,4825,103.92075,1.31665
83231,BEF SIGLAP DR,SIGLAP ROAD,4826,103.92221,1.31729
83239,OPP CHEVIOT HILL,SIGLAP ROAD,4827,103.92246,1.31691
83249,FLAMINGO VALLEY,SIGLAP ROAD,4828,103.92173,1.31783
83251,BEF JLN KHAIRUDDIN,FIDELIO STREET,4829,103.92202,1.31919
83261,OPERA EST PR SCH,FIDELIO STREET,4830,103.92429,1.31901
83269,OPP OPERA EST PR SCH,FIDELIO STREET,4831,103.92298,1.31908
83271,AFT SWAN LAKE AVE,FIDELIO STREET,4832,103.92596,1.31927
83279,AFT CARMEN ST,FIDELIO STREET,4833,103.925,1.31891
83281,BEF TOSCA ST,FIDELIO STREET,4834,103.92691,1.31965
83291,FLORA EAST,STILL ROAD,4835,103.90589,1.31482
83299,AFT LOR G TELOK KURAU,STILL ROAD,4836,103.90589,1.31566
83301,AFT EAST COAST RD,STILL ROAD,4837,103.90818,1.30887
83309,AFT STILL LANE,STILL ROAD,4838,103.90803,1.31039
83311,AFT LOR NANGKA,STILL ROAD,4839,103.907,1.31237
83319,AFT LOR J TELOK KURAU,STILL ROAD,4840,103.90712,1.3127
83321,KEMBANGAN STN,JALAN KEMBANGAN,4841,103.91368,1.3217
83321,KEMBANGAN STN,JALAN KEMBANGAN,4841,103.91368,1.3217
83329,OPP KEMBANGAN STN,JALAN KEMBANGAN,4843,103.91373,1.32197
83331,KG KEMBANGAN CC,LENGKONG TIGA,4844,103.91271,1.32355
83341,BLK 102,LENGKONG TIGA,4845,103.91114,1.32542
83351,GROSVENOR VIEW,LENGKONG EMPAT,4846,103.91213,1.32766
83361,HUA YU MANS,LENGKONG EMPAT,4847,103.91446,1.32843
83371,AFT JLN PARAS,JALAN SELAMAT,4848,103.91533,1.32619
83381,BEF JLN KEMBANGAN,TAMAN KEMBANGAN,4849,103.91453,1.3247
84009,BEDOK TEMP INT,BEDOK NORTH DRIVE,6835,103.92754,1.32431
84009,BEDOK TEMP INT,BEDOK NORTH DRIVE,6835,103.92754,1.32431
84011,CHAI CHEE IND PK,NEW UPPER CHANGI ROAD,4859,103.92244,1.32263
84019,OPP CHAI CHEE IND PK,NEW UPPER CHANGI ROAD,4860,103.92256,1.32224
84021,BLK 32,NEW UPPER CHANGI ROAD,4861,103.92513,1.32332
84029,OPP BLK 32,NEW UPPER CHANGI ROAD,4862,103.92511,1.32297
84031,BEDOK STN,NEW UPPER CHANGI ROAD,4863,103.93017,1.32426
84039,BEDOK STN,NEW UPPER CHANGI ROAD,4864,103.9288,1.32356
84041,BLK 221A,NEW UPPER CHANGI ROAD,4865,103.93473,1.32469
84049,BLK 27,NEW UPPER CHANGI ROAD,4866,103.93468,1.32431
84051,BEDOK SPORTS CPLX,NEW UPPER CHANGI ROAD,4867,103.93968,1.32531
84059,BLK 65,NEW UPPER CHANGI ROAD,4868,103.93954,1.32497
84061,THE TANAMERA CONDO,NEW UPPER CHANGI ROAD,4869,103.94226,1.32589
84069,BLK 55,NEW UPPER CHANGI ROAD,4870,103.9423,1.32554
84071,BLK 71,BEDOK SOUTH ROAD,4871,103.94241,1.32068
84079,BLK 45,BEDOK SOUTH ROAD,4872,103.94325,1.32099
84081,OPP BLK 40,BEDOK SOUTH ROAD,4873,103.94024,1.3205
84089,BLK 40,BEDOK SOUTH ROAD,4874,103.94025,1.32073
84091,BLK 204,BEDOK NORTH INTERCHANGE,6833,103.92999,1.32588
84101,OPP BLK 49,BEDOK SOUTH AVENUE 3,4876,103.94422,1.3231
84109,BLK 50,BEDOK SOUTH AVENUE 3,4877,103.94412,1.32352
84111,TEMASEK JC,BEDOK SOUTH ROAD,4878,103.93574,1.31959
84119,OPP TEMASEK JC,BEDOK SOUTH ROAD,4879,103.93507,1.31969
84121,AFT BEDOK STH AVE 1,BEDOK SOUTH ROAD,4880,103.93146,1.31852
84129,FUJITEC S'PORE LTD,BEDOK SOUTH ROAD,4881,103.93158,1.31872
84131,OPP PANASONIC,BEDOK SOUTH ROAD,4882,103.92762,1.32141
84139,PANASONIC,BEDOK SOUTH ROAD,4883,103.9278,1.32131
84141,OPP LION HOME FOR ELDERS,BEDOK SOUTH ROAD,6500,103.93828,1.3203
84149,LION HOME FOR ELDERS,BEDOK SOUTH ROAD,6501,103.93839,1.32048
84151,CASAFINA,BEDOK SOUTH AVENUE 1,4884,103.93334,1.31657
84159,HITACHI CONSUMER PRODUCTS,BEDOK SOUTH AVENUE 1,4885,103.93304,1.31665
84191,BLK 220 CP,BEDOK NORTH AVENUE 3,5389,103.93535,1.32565
84199,OPP BLK 220 CP,BEDOK NORTH AVENUE 3,5390,103.93556,1.32552
84201,OPP BLK 761,BEDOK NORTH AVENUE 3,6109,103.93308,1.33683
84209,OPP BAYWATER,BEDOK NORTH AVENUE 3,6110,103.93333,1.33701
84211,BLK 403,BEDOK NORTH AVENUE 3,4886,103.93444,1.33007
84219,BET BLKS 139/140,BEDOK NORTH AVENUE 3,4887,103.93481,1.32941
84221,BLK 109,BEDOK NORTH ROAD,4888,103.93513,1.33186
84229,BLK 111,BEDOK NORTH ROAD,4889,103.93522,1.33153
84231,BLK 85,BEDOK NORTH ROAD,4890,103.93854,1.33169
84239,OPP BLK 85,BEDOK NORTH ROAD,4891,103.93835,1.33159
